at,timestamp,hr,rr,act
2016-08-05 22:24,1470428643,62,21.2,50
2016-08-05 22:24,1470428645,63,21.2,49
2016-08-05 22:24,1470428647,65,21.5,48
2016-08-05 22:24,1470428649,66,21.5,49
2016-08-05 22:24,1470428651,67,21.6,22
2016-08-05 22:24,1470428653,67,21.7,53
2016-08-05 22:24,1470428655,69,22.1,67
2016-08-05 22:24,1470428657,77,22.2,33
2016-08-05 22:24,1470428659,87,22.7,34
2016-08-05 22:24,1470428661,92,23.2,59
2016-08-05 22:24,1470428663,93,23.2,54
2016-08-05 22:24,1470428665,93,23.2,35
2016-08-05 22:24,1470428667,93,23.2,55
2016-08-05 22:24,1470428669,92,22.8,37
2016-08-05 22:24,1470428671,91,22.5,67
2016-08-05 22:24,1470428673,92,22.2,53
2016-08-05 22:24,1470428675,93,21.8,56
2016-08-05 22:24,1470428677,93,21.5,33
2016-08-05 22:24,1470428679,94,21.2,40
2016-08-05 22:24,1470428681,93,21.1,57
2016-08-05 22:24,1470428683,93,21.1,22
2016-08-05 22:24,1470428685,91,20.8,40
2016-08-05 22:24,1470428687,90,20.8,46
2016-08-05 22:24,1470428689,89,20.8,43
2016-08-05 22:24,1470428691,89,20.8,59
2016-08-05 22:24,1470428693,90,20.8,66
2016-08-05 22:24,1470428695,91,20.7,34
2016-08-05 22:24,1470428697,92,20.7,46
2016-08-05 22:24,1470428699,92,20.7,47
2016-08-05 22:25,1470428701,93,20.6,24
2016-08-05 22:25,1470428703,91,20.5,58
2016-08-05 22:25,1470428705,86,20.5,68
2016-08-05 22:25,1470428707,79,20.5,758
2016-08-05 22:25,1470428709,75,20.5,361
2016-08-05 22:25,1470428711,73,20.5,53
2016-08-05 22:25,1470428713,74,20.5,52
2016-08-05 22:25,1470428715,79,20.5,26
2016-08-05 22:25,1470428717,86,20.5,42
2016-08-05 22:25,1470428719,91,20.5,49
2016-08-05 22:25,1470428721,91,20.5,62
2016-08-05 22:25,1470428723,91,20.6,44
2016-08-05 22:25,1470428725,91,20.7,53
2016-08-05 22:25,1470428727,91,20.8,58
2016-08-05 22:25,1470428729,92,21.1,58
2016-08-05 22:25,1470428731,93,21.5,31
2016-08-05 22:25,1470428733,93,21.7,51
2016-08-05 22:25,1470428735,92,21.7,51
2016-08-05 22:25,1470428737,91,22,52
2016-08-05 22:25,1470428739,90,22.2,32
2016-08-05 22:25,1470428741,90,22.2,59
2016-08-05 22:25,1470428743,90,22.5,66
2016-08-05 22:25,1470428745,90,22.7,50
2016-08-05 22:25,1470428747,90,22.8,60
2016-08-05 22:25,1470428749,90,22.8,34
2016-08-05 22:25,1470428751,90,22.7,55
2016-08-05 22:25,1470428753,89,22.5,61
2016-08-05 22:25,1470428755,88,22.5,37
2016-08-05 22:25,1470428757,87,22.3,48
2016-08-05 22:25,1470428759,87,22.5,67
2016-08-05 22:26,1470428761,87,22.6,39
2016-08-05 22:26,1470428763,87,22.6,54
2016-08-05 22:26,1470428765,86,22.5,59
2016-08-05 22:26,1470428767,82,22.3,49
2016-08-05 22:26,1470428769,77,22.2,39
2016-08-05 22:26,1470428771,74,22,58
2016-08-05 22:26,1470428773,74,21.7,38
2016-08-05 22:26,1470428775,74,21.5,52
2016-08-05 22:26,1470428777,72,21.2,65
2016-08-05 22:26,1470428779,65,21,38
2016-08-05 22:26,1470428781,56,20.8,63
2016-08-05 22:26,1470428783,52,20.8,66
2016-08-05 22:26,1470428785,53,20.8,71
2016-08-05 22:26,1470428787,53,20.7,65
2016-08-05 22:26,1470428789,53,20.6,14
2016-08-05 22:26,1470428791,52,20.3,62
2016-08-05 22:26,1470428793,52,20.2,45
2016-08-05 22:26,1470428795,52,20.2,71
2016-08-05 22:26,1470428797,51,20.2,50
2016-08-05 22:26,1470428799,51,20.6,49
2016-08-05 22:26,1470428801,55,20.7,44
2016-08-05 22:26,1470428803,67,21.2,49
2016-08-05 22:26,1470428805,83,21.7,58
2016-08-05 22:26,1470428807,87,22.2,53
2016-08-05 22:26,1470428809,75,22.7,49
2016-08-05 22:26,1470428811,59,23.2,44
2016-08-05 22:26,1470428813,50,23.6,53
2016-08-05 22:26,1470428815,50,23.7,60
2016-08-05 22:26,1470428817,51,24,64
2016-08-05 22:26,1470428819,55,24.1,45
2016-08-05 22:27,1470428821,67,24.2,62
2016-08-05 22:27,1470428823,83,24.5,65
2016-08-05 22:27,1470428825,88,24.3,36
2016-08-05 22:27,1470428827,81,24.2,57
2016-08-05 22:27,1470428829,77,24.2,53
2016-08-05 22:27,1470428831,85,24,45
2016-08-05 22:27,1470428833,93,23.7,45
2016-08-05 22:27,1470428835,92,23.7,55
2016-08-05 22:27,1470428837,92,23.5,77
2016-08-05 22:27,1470428839,93,23.2,39
2016-08-05 22:27,1470428839,93,23.2,39
2016-08-05 22:27,1470428841,93,22.8,70
2016-08-05 22:27,1470428843,92,22.6,54
2016-08-05 22:27,1470428845,89,22.3,42
2016-08-05 22:27,1470428847,88,22.2,35
2016-08-05 22:27,1470428849,88,22.2,51
2016-08-05 22:27,1470428851,89,22.2,55
2016-08-05 22:27,1470428853,90,22.2,66
2016-08-05 22:27,1470428855,92,22.1,46
2016-08-05 22:27,1470428857,93,22.1,67
2016-08-05 22:27,1470428859,89,22,44
2016-08-05 22:27,1470428861,77,22,97
2016-08-05 22:27,1470428863,61,22.1,294
2016-08-05 22:27,1470428865,54,22.2,84
2016-08-05 22:27,1470428867,54,22.5,52
2016-08-05 22:27,1470428869,54,22.7,15
2016-08-05 22:27,1470428871,54,23,46
2016-08-05 22:27,1470428873,54,23,33
2016-08-05 22:27,1470428875,54,23,58
2016-08-05 22:27,1470428877,54,23,66
2016-08-05 22:27,1470428879,58,23,45
2016-08-05 22:28,1470428881,68,23,66
2016-08-05 22:28,1470428883,83,23,51
2016-08-05 22:28,1470428885,90,23,49
2016-08-05 22:28,1470428887,90,23,45
2016-08-05 22:28,1470428889,89,23,46
2016-08-05 22:28,1470428891,88,23.1,52
2016-08-05 22:28,1470428893,87,23.2,58
2016-08-05 22:28,1470428895,87,23.3,24
2016-08-05 22:28,1470428897,88,23.6,522
2016-08-05 22:28,1470428899,90,23.7,480
2016-08-05 22:28,1470428901,91,23.7,124
2016-08-05 22:28,1470428903,91,23.7,115
2016-08-05 22:28,1470428905,91,23.7,50
2016-08-05 22:28,1470428907,91,23.7,75
2016-08-05 22:28,1470428909,91,23.7,59
2016-08-05 22:28,1470428911,91,23.7,51
2016-08-05 22:28,1470428913,91,23.7,75
2016-08-05 22:28,1470428915,91,23.7,92
2016-08-05 22:28,1470428917,90,23.7,49
2016-08-05 22:28,1470428919,90,23.7,44
2016-08-05 22:28,1470428921,91,23.7,79
2016-08-05 22:28,1470428923,92,23.7,64
2016-08-05 22:28,1470428925,92,23.7,74
2016-08-05 22:28,1470428927,91,23.7,67
2016-08-05 22:28,1470428929,91,23.6,51
2016-08-05 22:28,1470428931,91,23.6,44
2016-08-05 22:28,1470428933,91,23.5,68
2016-08-05 22:28,1470428935,90,23.3,60
2016-08-05 22:28,1470428937,89,23.3,52
2016-08-05 22:28,1470428939,88,23.5,45
2016-08-05 22:29,1470428941,87,23.6,79
2016-08-05 22:29,1470428943,85,23.7,42
2016-08-05 22:29,1470428945,83,23.8,57
2016-08-05 22:29,1470428947,81,24.1,59
2016-08-05 22:29,1470428949,79,24.1,69
2016-08-05 22:29,1470428951,78,23.8,412
2016-08-05 22:29,1470428953,81,23.7,271
2016-08-05 22:29,1470428955,87,23.3,115
2016-08-05 22:29,1470428957,91,23.1,83
2016-08-05 22:29,1470428959,91,23,66
2016-08-05 22:29,1470428961,91,23,59
2016-08-05 22:29,1470428963,91,23,1
2016-08-05 22:29,1470428965,90,23,94
2016-08-05 22:29,1470428967,89,23,104
2016-08-05 22:29,1470428969,88,23,78
2016-08-05 22:29,1470428971,88,23,49
2016-08-05 22:29,1470428973,88,23,62
2016-08-05 22:29,1470428975,88,22.6,77
2016-08-05 22:29,1470428977,88,22,87
2016-08-05 22:29,1470428979,88,21.3,80
2016-08-05 22:29,1470428981,89,20.8,25
2016-08-05 22:29,1470428983,90,20.2,60
2016-08-05 22:29,1470428985,90,20.1,78
2016-08-05 22:29,1470428987,91,20.2,101
2016-08-05 22:29,1470428989,88,20.5,88
2016-08-05 22:29,1470428991,82,21,30
2016-08-05 22:29,1470428993,73,21.7,69
2016-08-05 22:29,1470428995,67,22.1,78
2016-08-05 22:29,1470428995,67,22.1,78
2016-08-05 22:29,1470428997,63,22.5,66
2016-08-05 22:29,1470428999,64,22.8,34
2016-08-05 22:30,1470429001,63,23.3,70
2016-08-05 22:30,1470429003,62,23.5,64
2016-08-05 22:30,1470429005,60,23.8,68
2016-08-05 22:30,1470429007,58,24.2,35
2016-08-05 22:30,1470429009,55,24.2,67
2016-08-05 22:30,1470429011,54,24.1,72
2016-08-05 22:30,1470429013,52,23.8,91
2016-08-05 22:30,1470429015,52,23.7,83
2016-08-05 22:30,1470429017,53,23.5,81
2016-08-05 22:30,1470429019,54,23.3,330
2016-08-05 22:30,1470429021,54,23.3,713
2016-08-05 22:30,1470429023,54,23.3,227
2016-08-05 22:30,1470429025,55,23.3,61
2016-08-05 22:30,1470429027,55,23.3,87
2016-08-05 22:30,1470429029,56,23.3,30
2016-08-05 22:30,1470429031,57,23.3,60
2016-08-05 22:30,1470429033,58,23.3,52
2016-08-05 22:30,1470429035,59,23.3,33
2016-08-05 22:30,1470429037,60,23.3,57
2016-08-05 22:30,1470429039,61,23.3,37
2016-08-05 22:30,1470429041,61,23.3,43
2016-08-05 22:30,1470429043,60,23.3,55
2016-08-05 22:30,1470429045,60,23.3,52
2016-08-05 22:30,1470429047,59,23.3,55
2016-08-05 22:30,1470429049,59,23.3,52
2016-08-05 22:30,1470429051,59,23.5,44
2016-08-05 22:30,1470429053,60,23.6,46
2016-08-05 22:30,1470429055,60,23.7,42
2016-08-05 22:30,1470429057,58,24,54
2016-08-05 22:30,1470429059,56,24.1,15
2016-08-05 22:31,1470429061,54,24.2,67
2016-08-05 22:31,1470429063,54,24.2,53
2016-08-05 22:31,1470429065,54,24.2,57
2016-08-05 22:31,1470429067,54,24.2,47
2016-08-05 22:31,1470429069,54,24.2,38
2016-08-05 22:31,1470429071,53,24,46
2016-08-05 22:31,1470429073,53,23.7,162
2016-08-05 22:31,1470429075,53,23.3,704
2016-08-05 22:31,1470429077,53,23.2,101
2016-08-05 22:31,1470429079,54,23,91
2016-08-05 22:31,1470429081,54,23,176
2016-08-05 22:31,1470429083,54,23,351
2016-08-05 22:31,1470429085,54,23,316
2016-08-05 22:31,1470429087,54,23,92
2016-08-05 22:31,1470429089,54,23,37
2016-08-05 22:31,1470429091,54,23,101
2016-08-05 22:31,1470429093,54,23,85
2016-08-05 22:31,1470429095,54,23,79
2016-08-05 22:31,1470429097,54,23,72
2016-08-05 22:31,1470429099,54,23,84
2016-08-05 22:31,1470429101,54,23,112
2016-08-05 22:31,1470429103,54,23.2,135
2016-08-05 22:31,1470429105,54,23.3,60
2016-08-05 22:31,1470429107,54,23.6,493
2016-08-05 22:31,1470429109,54,23.7,1031
2016-08-05 22:31,1470429111,54,24.1,193
2016-08-05 22:31,1470429113,54,24.1,83
2016-08-05 22:31,1470429115,54,24.1,71
2016-08-05 22:31,1470429117,54,24.1,73
2016-08-05 22:31,1470429119,54,24.1,63
2016-08-05 22:32,1470429121,54,24.1,50
2016-08-05 22:32,1470429123,53,24.1,70
2016-08-05 22:32,1470429125,51,24.1,59
2016-08-05 22:32,1470429127,50,24.1,62
2016-08-05 22:32,1470429129,50,24.1,53
2016-08-05 22:32,1470429131,50,24.1,44
2016-08-05 22:32,1470429133,49,24.1,62
2016-08-05 22:32,1470429135,48,24.2,45
2016-08-05 22:32,1470429137,48,24.5,60
2016-08-05 22:32,1470429139,48,24.7,45
2016-08-05 22:32,1470429141,48,24.8,61
2016-08-05 22:32,1470429143,48,25,52
2016-08-05 22:32,1470429145,48,25,43
2016-08-05 22:32,1470429147,48,25.1,54
2016-08-05 22:32,1470429149,48,25.2,50
2016-08-05 22:32,1470429151,49,25.3,61
2016-08-05 22:32,1470429153,50,25.5,61
2016-08-05 22:32,1470429155,50,25.5,31
2016-08-05 22:32,1470429157,55,25.5,44
2016-08-05 22:32,1470429159,67,25.5,56
2016-08-05 22:32,1470429161,83,25.2,54
2016-08-05 22:32,1470429163,91,25.1,49
2016-08-05 22:32,1470429165,90,25,74
2016-08-05 22:32,1470429167,89,24.8,56
2016-08-05 22:32,1470429169,89,24.7,52
2016-08-05 22:32,1470429171,89,24.7,50
2016-08-05 22:32,1470429173,90,24.5,53
2016-08-05 22:32,1470429175,90,24.2,33
2016-08-05 22:32,1470429177,91,24.2,57
2016-08-05 22:32,1470429179,90,24.3,58
2016-08-05 22:33,1470429181,89,24.6,55
2016-08-05 22:33,1470429183,89,24.7,55
2016-08-05 22:33,1470429185,88,24.8,40
2016-08-05 22:33,1470429187,90,25,60
2016-08-05 22:33,1470429189,87,25,55
2016-08-05 22:33,1470429191,75,24.8,47
2016-08-05 22:33,1470429193,59,24.7,43
2016-08-05 22:33,1470429195,51,24.6,47
2016-08-05 22:33,1470429197,51,24.3,54
2016-08-05 22:33,1470429199,51,24.2,49
2016-08-05 22:33,1470429201,51,24,39
2016-08-05 22:33,1470429203,51,23.7,55
2016-08-05 22:33,1470429205,51,23.7,69
2016-08-05 22:33,1470429207,51,23.7,66
2016-08-05 22:33,1470429209,51,23.5,29
2016-08-05 22:33,1470429211,54,23.2,67
2016-08-05 22:33,1470429213,67,22.8,45
2016-08-05 22:33,1470429215,83,22.6,60
2016-08-05 22:33,1470429217,91,22.5,22
2016-08-05 22:33,1470429219,89,22.5,57
2016-08-05 22:33,1470429221,88,22.6,52
2016-08-05 22:33,1470429223,87,22.7,48
2016-08-05 22:33,1470429225,87,22.7,57
2016-08-05 22:33,1470429227,83,22.6,57
2016-08-05 22:33,1470429229,73,22.6,40
2016-08-05 22:33,1470429231,59,22.8,51
2016-08-05 22:33,1470429233,52,23.2,48
2016-08-05 22:33,1470429235,51,23.5,46
2016-08-05 22:33,1470429237,51,23.7,41
2016-08-05 22:33,1470429239,51,24,50
2016-08-05 22:34,1470429241,50,24,53
2016-08-05 22:34,1470429243,50,24,46
2016-08-05 22:34,1470429245,50,24,56
2016-08-05 22:34,1470429247,50,24,50
2016-08-05 22:34,1470429249,50,23.8,58
2016-08-05 22:34,1470429251,51,23.7,39
2016-08-05 22:34,1470429253,52,23.5,62
2016-08-05 22:34,1470429255,52,23.2,56
2016-08-05 22:34,1470429257,52,23.1,47
2016-08-05 22:34,1470429259,56,23,34
2016-08-05 22:34,1470429261,68,22.8,49
2016-08-05 22:34,1470429263,84,22.7,41
2016-08-05 22:34,1470429265,92,22.7,54
2016-08-05 22:34,1470429267,91,22.6,35
2016-08-05 22:34,1470429269,90,22.5,56
2016-08-05 22:34,1470429271,85,22.5,37
2016-08-05 22:34,1470429273,74,22.5,60
2016-08-05 22:34,1470429275,59,22.3,51
2016-08-05 22:34,1470429277,53,22.2,38
2016-08-05 22:34,1470429279,53,22.1,55
2016-08-05 22:34,1470429281,54,21.8,47
2016-08-05 22:34,1470429283,54,22.1,46
2016-08-05 22:34,1470429285,55,22.2,40
2016-08-05 22:34,1470429287,55,22.7,47
2016-08-05 22:34,1470429289,54,23.1,50
2016-08-05 22:34,1470429291,53,23.2,36
2016-08-05 22:34,1470429293,52,23,51
2016-08-05 22:34,1470429295,52,22.7,41
2016-08-05 22:34,1470429297,53,22.7,60
2016-08-05 22:34,1470429299,57,22.5,27
2016-08-05 22:35,1470429301,68,22.6,49
2016-08-05 22:35,1470429303,82,22.7,45
2016-08-05 22:35,1470429305,90,22.7,51
2016-08-05 22:35,1470429307,90,22.5,59
2016-08-05 22:35,1470429309,89,22.2,55
2016-08-05 22:35,1470429311,89,22.2,55
2016-08-05 22:35,1470429313,89,22,52
2016-08-05 22:35,1470429315,89,21.7,52
2016-08-05 22:35,1470429317,85,21.7,43
2016-08-05 22:35,1470429319,77,21.7,46
2016-08-05 22:35,1470429321,66,22,64
2016-08-05 22:35,1470429323,62,22.3,51
2016-08-05 22:35,1470429325,68,22.8,50
2016-08-05 22:35,1470429327,83,23.2,41
2016-08-05 22:35,1470429329,92,23.3,51
2016-08-05 22:35,1470429331,89,23.5,52
2016-08-05 22:35,1470429333,83,23.6,46
2016-08-05 22:35,1470429335,74,23.7,45
2016-08-05 22:35,1470429337,71,24.2,64
2016-08-05 22:35,1470429339,74,24.6,48
2016-08-05 22:35,1470429341,84,25.1,44
2016-08-05 22:35,1470429343,88,25.3,43
2016-08-05 22:35,1470429345,81,25.5,44
2016-08-05 22:35,1470429347,71,25.5,27
2016-08-05 22:35,1470429349,65,25.5,50
2016-08-05 22:35,1470429351,60,25.5,35
2016-08-05 22:35,1470429353,52,25.5,62
2016-08-05 22:35,1470429355,49,25.5,43
2016-08-05 22:35,1470429357,49,25.5,46
2016-08-05 22:35,1470429357,49,25.5,46
2016-08-05 22:35,1470429359,50,25.5,39
2016-08-05 22:36,1470429361,51,25.5,41
2016-08-05 22:36,1470429363,51,25.3,41
2016-08-05 22:36,1470429365,51,24.8,38
2016-08-05 22:36,1470429367,51,24.2,55
2016-08-05 22:36,1470429369,55,23.7,43
2016-08-05 22:36,1470429371,67,23.1,58
2016-08-05 22:36,1470429373,83,22.8,48
2016-08-05 22:36,1470429375,91,22.6,37
2016-08-05 22:36,1470429377,91,22.2,58
2016-08-05 22:36,1470429379,91,21.6,50
2016-08-05 22:36,1470429381,91,21.1,60
2016-08-05 22:36,1470429383,91,20.6,44
2016-08-05 22:36,1470429385,91,20.2,50
2016-08-05 22:36,1470429387,91,20.1,55
2016-08-05 22:36,1470429389,91,20.2,48
2016-08-05 22:36,1470429391,92,20.3,59
2016-08-05 22:36,1470429393,92,20.6,46
2016-08-05 22:36,1470429395,87,20.7,51
2016-08-05 22:36,1470429397,74,20.8,50
2016-08-05 22:36,1470429399,57,21.2,32
2016-08-05 22:36,1470429401,49,21.5,49
2016-08-05 22:36,1470429403,50,21.8,49
2016-08-05 22:36,1470429405,51,22.1,43
2016-08-05 22:36,1470429407,52,22.3,57
2016-08-05 22:36,1470429409,52,22.3,43
2016-08-05 22:36,1470429411,56,22.2,54
2016-08-05 22:36,1470429413,68,22.2,47
2016-08-05 22:36,1470429415,83,22,45
2016-08-05 22:36,1470429417,91,22,51
2016-08-05 22:36,1470429419,91,21.8,55
2016-08-05 22:37,1470429421,91,21.7,24
2016-08-05 22:37,1470429423,91,21.7,55
2016-08-05 22:37,1470429425,90,21.7,41
2016-08-05 22:37,1470429427,89,21.6,53
2016-08-05 22:37,1470429429,88,21.7,46
2016-08-05 22:37,1470429431,88,21.7,63
2016-08-05 22:37,1470429433,88,21.7,52
2016-08-05 22:37,1470429435,88,21.7,46
2016-08-05 22:37,1470429437,88,21.7,54
2016-08-05 22:37,1470429439,88,21.6,39
2016-08-05 22:37,1470429441,87,21.7,55
2016-08-05 22:37,1470429443,85,22.1,44
2016-08-05 22:37,1470429445,81,22.6,24
2016-08-05 22:37,1470429447,78,23.1,40
2016-08-05 22:37,1470429449,76,23.5,53
2016-08-05 22:37,1470429451,73,23.6,17
2016-08-05 22:37,1470429453,69,23.6,58
2016-08-05 22:37,1470429455,67,23.3,30
2016-08-05 22:37,1470429457,74,23.2,62
2016-08-05 22:37,1470429459,84,23.1,40
2016-08-05 22:37,1470429461,91,23.1,50
2016-08-05 22:37,1470429463,92,22.7,55
2016-08-05 22:37,1470429465,92,22.3,45
2016-08-05 22:37,1470429467,93,21.7,33
2016-08-05 22:37,1470429469,93,21.2,44
2016-08-05 22:37,1470429471,91,20.7,48
2016-08-05 22:37,1470429473,89,20.6,31
2016-08-05 22:37,1470429475,88,20.5,52
2016-08-05 22:37,1470429477,87,20.3,51
2016-08-05 22:37,1470429479,85,20.2,41
2016-08-05 22:38,1470429481,85,20,45
2016-08-05 22:38,1470429483,84,19.7,50
2016-08-05 22:38,1470429485,84,19.3,41
2016-08-05 22:38,1470429487,86,19.2,49
2016-08-05 22:38,1470429489,89,19.3,44
2016-08-05 22:38,1470429491,91,19.2,46
2016-08-05 22:38,1470429493,91,19.2,32
2016-08-05 22:38,1470429495,91,19.2,51
2016-08-05 22:38,1470429497,91,19.2,48
2016-08-05 22:38,1470429499,91,19.2,38
2016-08-05 22:38,1470429501,91,19.1,47
2016-08-05 22:38,1470429503,90,19,43
2016-08-05 22:38,1470429505,89,18.8,42
2016-08-05 22:38,1470429507,88,18.8,55
2016-08-05 22:38,1470429509,88,18.7,40
2016-08-05 22:38,1470429511,89,18.7,41
2016-08-05 22:38,1470429513,89,18.7,49
2016-08-05 22:38,1470429515,90,18.7,52
2016-08-05 22:38,1470429517,90,18.7,57
2016-08-05 22:38,1470429519,90,18.7,34
2016-08-05 22:38,1470429521,90,18.7,57
2016-08-05 22:38,1470429523,90,18.7,37
2016-08-05 22:38,1470429525,90,19,37
2016-08-05 22:38,1470429527,90,19.2,54
2016-08-05 22:38,1470429529,90,19.7,47
2016-08-05 22:38,1470429531,90,20,36
2016-08-05 22:38,1470429533,90,20.2,40
2016-08-05 22:38,1470429535,90,20.2,65
2016-08-05 22:38,1470429537,90,20.5,41
2016-08-05 22:38,1470429539,91,20.5,42
2016-08-05 22:39,1470429541,91,20.6,61
2016-08-05 22:39,1470429543,91,20.8,51
2016-08-05 22:39,1470429545,90,21.2,27
2016-08-05 22:39,1470429547,88,21.3,59
2016-08-05 22:39,1470429549,86,21.7,50
2016-08-05 22:39,1470429551,86,21.7,38
2016-08-05 22:39,1470429553,85,21.7,51
2016-08-05 22:39,1470429555,84,21.7,63
2016-08-05 22:39,1470429557,85,21.5,35
2016-08-05 22:39,1470429559,81,21.2,47
2016-08-05 22:39,1470429561,70,21,57
2016-08-05 22:39,1470429563,55,20.7,48
2016-08-05 22:39,1470429565,48,20.3,47
2016-08-05 22:39,1470429567,48,20.3,53
2016-08-05 22:39,1470429569,48,20.2,39
2016-08-05 22:39,1470429571,48,20.2,56
2016-08-05 22:39,1470429573,49,20.5,42
2016-08-05 22:39,1470429575,49,20.6,51
2016-08-05 22:39,1470429577,49,20.7,49
2016-08-05 22:39,1470429579,49,21.1,54
2016-08-05 22:39,1470429581,49,21.2,39
2016-08-05 22:39,1470429583,49,21.3,54
2016-08-05 22:39,1470429585,49,21.6,51
2016-08-05 22:39,1470429587,50,21.7,51
2016-08-05 22:39,1470429589,50,21.7,40
2016-08-05 22:39,1470429591,51,22,64
2016-08-05 22:39,1470429593,51,22.1,39
2016-08-05 22:39,1470429595,51,22.1,51
2016-08-05 22:39,1470429597,55,22.2,52
2016-08-05 22:39,1470429599,66,22.2,66
2016-08-05 22:40,1470429601,81,22,58
2016-08-05 22:40,1470429603,84,22,71
2016-08-05 22:40,1470429605,72,21.7,57
2016-08-05 22:40,1470429607,58,21.7,41
2016-08-05 22:40,1470429609,50,21.6,55
2016-08-05 22:40,1470429611,50,21.6,52
2016-08-05 22:40,1470429613,50,21.5,38
2016-08-05 22:40,1470429615,50,21.5,44
2016-08-05 22:40,1470429617,50,21.2,51
2016-08-05 22:40,1470429619,49,20.8,51
2016-08-05 22:40,1470429621,52,20.7,57
2016-08-05 22:40,1470429623,64,20.7,51
2016-08-05 22:40,1470429625,80,21,58
2016-08-05 22:40,1470429627,88,21.2,36
2016-08-05 22:40,1470429629,88,21.7,28
2016-08-05 22:40,1470429631,88,22.1,50
2016-08-05 22:40,1470429633,88,22.5,44
2016-08-05 22:40,1470429635,89,22.8,55
2016-08-05 22:40,1470429637,90,23.2,49
2016-08-05 22:40,1470429639,92,23.6,61
2016-08-05 22:40,1470429641,92,23.7,53
2016-08-05 22:40,1470429643,92,23.6,42
2016-08-05 22:40,1470429645,92,23.2,56
2016-08-05 22:40,1470429647,91,22.8,62
2016-08-05 22:40,1470429649,91,22.6,42
2016-08-05 22:40,1470429651,91,22.5,55
2016-08-05 22:40,1470429653,91,22.5,55
2016-08-05 22:40,1470429655,91,22.6,35
2016-08-05 22:40,1470429657,90,22.7,61
2016-08-05 22:40,1470429659,89,23.2,66
2016-08-05 22:41,1470429661,89,23.6,52
2016-08-05 22:41,1470429663,90,23.8,25
2016-08-05 22:41,1470429665,90,24.2,47
2016-08-05 22:41,1470429667,90,24.3,45
2016-08-05 22:41,1470429669,90,24.2,53
2016-08-05 22:41,1470429671,86,24.1,54
2016-08-05 22:41,1470429673,73,23.8,60
2016-08-05 22:41,1470429675,57,23.5,63
2016-08-05 22:41,1470429677,49,23.1,56
2016-08-05 22:41,1470429679,49,22.7,56
2016-08-05 22:41,1470429681,50,22.5,47
2016-08-05 22:41,1470429683,52,22.2,61
2016-08-05 22:41,1470429685,52,22.2,41
2016-08-05 22:41,1470429687,52,22.3,68
2016-08-05 22:41,1470429689,52,22.3,44
2016-08-05 22:41,1470429691,52,22.3,61
2016-08-05 22:41,1470429693,53,22.3,49
2016-08-05 22:41,1470429695,53,22.2,62
2016-08-05 22:41,1470429697,53,22.2,39
2016-08-05 22:41,1470429699,52,22.2,64
2016-08-05 22:41,1470429701,52,22.2,57
2016-08-05 22:41,1470429703,53,22.3,143
2016-08-05 22:41,1470429705,53,22.7,157
2016-08-05 22:41,1470429707,53,23.1,67
2016-08-05 22:41,1470429709,53,23.5,76
2016-08-05 22:41,1470429711,53,23.7,48
2016-08-05 22:41,1470429713,53,23.7,50
2016-08-05 22:41,1470429715,53,23.7,51
2016-08-05 22:41,1470429717,53,23.7,52
2016-08-05 22:41,1470429719,54,23.7,51
2016-08-05 22:42,1470429721,54,23.7,36
2016-08-05 22:42,1470429723,56,23.7,58
2016-08-05 22:42,1470429725,57,23.7,38
2016-08-05 22:42,1470429727,58,23.7,59
2016-08-05 22:42,1470429729,59,23.7,33
2016-08-05 22:42,1470429731,61,23.7,45
2016-08-05 22:42,1470429733,63,23.7,53
2016-08-05 22:42,1470429735,67,23.7,61
2016-08-05 22:42,1470429737,73,23.8,57
2016-08-05 22:42,1470429739,77,23.7,44
2016-08-05 22:42,1470429741,79,23.7,66
2016-08-05 22:42,1470429743,79,23.7,36
2016-08-05 22:42,1470429745,78,23.8,52
2016-08-05 22:42,1470429747,78,24,30
2016-08-05 22:42,1470429749,80,24.1,61
2016-08-05 22:42,1470429751,83,24.2,36
2016-08-05 22:42,1470429753,83,24.2,37
2016-08-05 22:42,1470429755,77,24.2,53
2016-08-05 22:42,1470429757,67,24.1,58
2016-08-05 22:42,1470429759,57,23.8,56
2016-08-05 22:42,1470429761,53,23.7,39
2016-08-05 22:42,1470429763,53,23.6,52
2016-08-05 22:42,1470429765,53,23.3,46
2016-08-05 22:42,1470429767,53,23.2,59
2016-08-05 22:42,1470429769,53,23,62
2016-08-05 22:42,1470429771,53,22.7,44
2016-08-05 22:42,1470429773,53,22.3,40
2016-08-05 22:42,1470429775,53,22.1,47
2016-08-05 22:42,1470429777,53,21.8,36
2016-08-05 22:42,1470429779,53,21.7,48
2016-08-05 22:43,1470429781,54,22,54
2016-08-05 22:43,1470429783,54,21.8,58
2016-08-05 22:43,1470429785,53,21.8,20
2016-08-05 22:43,1470429787,52,21.8,58
2016-08-05 22:43,1470429789,50,21.7,57
2016-08-05 22:43,1470429791,49,21.7,48
2016-08-05 22:43,1470429793,49,21.7,52
2016-08-05 22:43,1470429795,48,22,46
2016-08-05 22:43,1470429797,48,22,41
2016-08-05 22:43,1470429799,48,22.2,55
2016-08-05 22:43,1470429801,48,22.5,37
2016-08-05 22:43,1470429803,49,22.3,33
2016-08-05 22:43,1470429805,49,22.3,54
2016-08-05 22:43,1470429807,49,22.3,56
2016-08-05 22:43,1470429809,49,22.2,56
2016-08-05 22:43,1470429811,49,22.2,35
